Id,Prediction
1,1.17622950819672
2,2.5
3,1.16216216216216
4,2.65686274509804
5,1.24137931034483
6,1.98136645962733
7,1.83928571428571
8,2.24229074889868
9,2.5
10,2.24229074889868
11,1.25510204081633
12,2.33526011560694
13,1.25510204081633
14,1.73076923076923
15,1.24137931034483
16,2.1864406779661
17,2.1864406779661
18,2.24229074889868
19,2.5
20,1.29007633587786
21,1.29007633587786
22,2.33526011560694
23,1.17622950819672
24,1.17622950819672
25,2.08860759493671
26,2.24229074889868
27,2.24229074889868
28,1.7012987012987
29,2.24229074889868
30,1.17622950819672
31,2.09459459459459
32,1.17622950819672
33,1.17622950819672
34,1.7012987012987
35,1.17622950819672
36,2.1864406779661
37,1.92307692307692
38,2.24229074889868
39,1.29007633587786
40,1.80612244897959
41,1.24137931034483
42,2.58333333333333
43,1.83928571428571
44,1.7012987012987
45,1.98136645962733
46,1.80612244897959
47,1.98136645962733
48,2.65686274509804
49,1.25510204081633
50,2.58333333333333
51,2.58333333333333
52,2.65686274509804
53,1.17622950819672
54,2.24229074889868
55,1.17622950819672
56,2.33526011560694
57,1.29007633587786
58,1.98136645962733
59,1.98136645962733
60,2.65686274509804
61,2.65686274509804
62,1.7012987012987
63,2.5
64,2.65686274509804
65,1.17622950819672
66,2.58333333333333
67,2.5
68,1.7012987012987
69,2.09459459459459
70,1.83928571428571
71,2.65686274509804
72,2
73,1.80612244897959
74,2
75,2.24229074889868
76,2.08860759493671
77,2.65686274509804
78,2.58333333333333
79,1.83928571428571
80,2.08860759493671
81,1.98136645962733
82,1.29007633587786
83,1.25510204081633
84,2.24229074889868
85,1.17622950819672
86,2.65686274509804
87,2.33526011560694
88,1.92307692307692
89,1.98136645962733
90,2.08860759493671
91,1.24137931034483
92,1.16216216216216
93,2.65686274509804
94,2.08860759493671
95,2.65686274509804
96,2.65686274509804
97,2.65686274509804
98,2.58333333333333
99,2.5
100,1.25510204081633
101,2.08860759493671
102,2.65686274509804
103,1.80612244897959
104,2.33526011560694
105,2.65686274509804
106,2.58333333333333
107,2.24229074889868
108,1.25510204081633
109,2.24229074889868
110,1.7012987012987
111,1.98136645962733
112,2.24229074889868
113,1.80612244897959
