"x0";"x1";"x2";"x3";"x4";"x5";"x6";"x7";"x8";"x9";"x10";"x11";"x12";"x13";"x14";"x15";"x16";"x17";"x18";"x19";"x20";"x21";"x22";"x23";"x24";"x25";"x26";"x27";"x28";"x29";"x30";"x31";"x32";"x33";"x34";"x35";"x36";"x37";"x38";"x39";"x40";"x42";"x43";"x44";"x45";"x46";"x47";"x48";"x49";"x50";"x51";"x52";"x53";"x54";"x55";"x56";"x57";"x58";"x59";"x60";"x61";"x62";"x63";"x64";"x65";"x66";"x67";"x68";"x69";"x70";"x71";"x72";"x73";"x74";"y"
4;1,54386014038643;32,1583930448888;-55,1229144866052;-3,0755221917073;-25,9582995671982;-28,9518484218144;-52,3893859909047;-12,4436227348281;22,2726738310814;71,0274189857403;-3,90764259823824;0,779603130739124;12,4070697025797;1;22,0100553291528;-1,22370106214348;4;-0,712003268608091;4,23513925472421;-129,916843772751;13,5510789543149;1,63800325795256;5,87047792539267;7,50023351070658;-79,972823843194;1,75042583376732;60,9258876498262;-19,8798726398497;-3,14538579823166;3,70716876794598;6,83535507536214;14,3868863925558;-2,43765359126114;13,9204784465905;1,83447179094918;-1,01235040881266;-0,0733118737883315;6,74586635318574;8,21573483924725;0,871491478966607;64,4604313156521;-18,5357900773607;4,02702147403829;-70,4495309934001;36,5476252571376;-3,91903676369253;2,16782583036839;2,35448657644963;1,94420617989786;0;-5,56324201125024;29,1273673065737;-1,20754757614814;-4,77719157631776;10,0775761035981;-6,18709600905097;-4,44038840936121;-16,6592823026406;-0,166974216849682;9;-7,12283199184445;1;29,4457571952689;11,2323187250056;-0,696705380546581;-13,4922932325701;1,84780545489261;5,31383930919908;-10,2780191909099;43,6215680368053;23,2832491861951;0,0525807413039586;25,1027879151237;3
2;-5,51311052076918;-14,5914150425627;45,5742251043945;0,771163981219456;-13,8433272380737;-14,2898636341675;3,02236759091158;4,64326419112222;-20,331842761217;35,8385411118304;-5,55772407825914;0,505721408209909;-4,63977117303975;1;-6,86728895866177;0,815351991945854;3;0,479695721725247;-5,82975331652442;48,8360665409831;-11,2684150776268;0,871151355955927;-29,2401349432226;0,745035879854085;-42,1306090451673;1,88100284063121;3,20275647063414;86,704661789907;-3,83019241587533;-6,19172213567246;10,1446186911378;-3,3293978248752;-3,14937041898652;-3,97797438546595;0,364027898697458;4,25812606720271;-1,91891617832441;-4,10716094002262;-2,57206857595758;-0,225141480840768;45,3663547742904;30,3275972848696;1,31762530690979;-4,96644302636961;-15,0379931438187;-3,51052315778894;-0,279447333957366;2,67366882661858;5,41483379279819;1;-9,95865930366326;2,41110358213552;-24,4276732027845;-9,66660310651137;5,66538805631991;-4,88316084152524;-1,43162420825938;-1,2540964764754;-1,08084291430181;7;-42,4631339155094;1;29,5423151758177;17,567134154169;13,7881940034604;16,2386112679439;-0,908054870688001;7,05794588942755;14,1208235168761;-22,4003218958945;-26,9181882998719;-1,39394226065457;2,86452391982576;3
3;5,61193281214438;-51,6182660117882;290,674027563638;-0,897266274612329;52,6684736032176;4,87846486336475;-4,22209323732544;-12,7605061622064;1,72426318257483;-3,59982606049799;58,3628942281989;-0,2149708488818;-0,59949891811779;0;-14,8591050148568;0,378089036678816;3;-0,359446522724115;31,7580909181472;-36,3871594051043;-32,6435392625713;-19,4145552926987;2,51748748521958;5,9765947080681;-26,9307216106105;0,129456462274387;31,7494354503222;169,405263230941;4,08102469341573;-7,38425021668333;16,0324112084086;-61,336797684369;-2,83110507477182;3,29878377287716;0,674994931250547;-6,53852891404839;-6,03663710867448;-19,5009611047629;-19,6936119740664;-0,0783857067962985;-137,980034883417;33,5997716845006;1,10488262952893;75,6023718847759;-34,8863272447528;-14,2915411675846;2,5405810027414;-0,970188208663072;0,590879262328799;0;11,1863567211984;16,7347456923768;52,5674382942048;-0,609476584080585;-5,35132369173713;-0,280125374382058;8,61678609890642;209,854784754526;-14,2442933787549;10;3,68426421924873;1;25,933763193994;-17,8405948326659;22,0838307826269;-35,6241878404856;3,72329195079262;9,67539705510277;6,55340740089022;7,23512170197363;68,8771856829657;-0,167996285445715;-0,998158711509364;1
1;5,1857239669848;-18,5397257437432;33,4339330238934;-0,660480183960873;59,4011370340229;-3,99105793325741;70,5953079144111;0,199684358575303;-13,1289811362317;53,7430909132666;-16,4312012473005;0,456920251653411;0,476821695363772;1;25,3468588466861;-0,274201273846372;2;0,0803135094254546;4,06015048084493;104,062492873973;-1,45957598711127;-8,74464664544165;-44,0887485973458;-4,5080329867168;69,6976894289346;-1,32248919188674;14,1249879023265;52,6401421428821;2,11635736004981;-9,28744741325547;-4,07977125292414;18,0543542959629;-2,3474695319401;-10,6326520825132;2,87036274895853;-0,296744778061942;1,37691813461307;1,9622912430287;-0,42750688867775;0,421248737964534;-36,4149128855776;-2,00947946229742;2,57853375268765;-31,9533074734035;-4,53876804928424;-1,87018893999425;3,11374188163918;-2,59587483728183;3,33268524954467;1;-20,2588568481037;-22,4411690921605;14,8999849267944;-6,47176390904467;6,8491490576756;-0,272410177790968;0,167657378533197;230,568971467272;12,5438988229476;5;-110,990897902724;1;-39,6682410976047;-41,8141579716237;3,42031209822303;-21,1124232941177;-2,07595445898863;0,49900952657845;-19,3270774730773;29,0886957475684;-87,2357580865318;1,49312490152507;-17,5146887067827;2
4;-17,0009055153449;41,7669586525828;-129,837151099151;0,310751142556154;-12,3069771071962;-88,7866785325552;-29,186555136002;-2,73397662328722;-6,03968077591081;10,6420271950357;5,43224178531644;-0,358359611705464;-0,369022740355792;1;3,58692554571328;-0,133100419666286;3;-0,214730941218602;-16,0462119038671;31,4158419028887;-11,7217803606444;-5,40366376628471;-2,66164409216436;-3,17181262937729;-56,8900930568647;-8,53029051788829;-44,366078844964;-28,0250472398182;0,443124327580556;0,0885877078959395;12,3938284295756;-7,43534052759118;6,01488082553156;15,3402234007173;0,863828563900772;-8,16623156384031;-4,13909941141137;-3,2159412262615;-7,65095489309582;-0,134823784239918;38,7166959967357;5,9049260631007;-0,00765385577984974;22,527674306592;23,1330692667864;-2,88146409180276;-0,438647754746384;-3,03523179671895;1,10061349729311;1;7,80079506600001;-47,0765583045243;3,09909804173731;2,57635237114722;-1,25029705406519;-1,82816198469752;-10,4513566608358;-17,8553261757343;9,12622305283236;9;-21,7388276823166;1;-39,2152836723184;-31,1356818794493;-5,91859325971474;15,9702653946827;3,49645477873622;-6,43220718181532;-9,61638956436718;-42,5209166924986;77,783167814235;1,76344307526634;-1,87324250783996;0
4;10,6784509824038;-6,18253311690289;-37,7631964439282;0,44580175341612;-48,6387864846938;-21,5275485919955;-9,88665935628314;-5,30513895953517;-5,62128094359007;-28,0114400172735;13,3898341332056;-0,259029424782893;8,98567155833295;0;11,9135926510582;-0,202434752539643;4;-1,34245026648082;0,637656378346453;-124,695286352044;-0,958435351173713;8,77303607477319;-18,450769204755;2,74345104118025;20,4744836861018;3,30683914112879;-5,25480141537923;-118,580687834686;-1,5877959667552;-1,50580285860308;3,02607182894156;9,34616637282982;5,74220318510449;0,799401310899394;-2,44961862102617;3,93704572311219;-2,94679670522711;-7,80709421145689;27,0786389640136;0,325009793648454;103,242893955698;-24,2956733910789;-1,47373574882473;-75,3842593956362;24,9542686419373;-5,38711389609559;1,93874992145686;-0,504213293076743;2,32283698198871;1;-4,25578622827811;2,13128632639597;-16,5313994601465;-3,37304364002166;5,80456097074304;5,53839203505578;-6,08942171549138;-55,2168543121359;10,4544159730688;7;-1,48036674353333;1;15,498311386553;-30,5103825803551;1,08550032191854;3,85416286094937;1,31684495844587;-10,3114735516539;33,816849629058;24,2658837256241;6,74236303703321;-0,0342155450013758;-5,10889776964388;1
2;9,90423378314938;42,8029511653332;-103,603755155962;1,58894084639129;-25,6349985391173;7,00030474822921;-66,1177334295799;-4,09847586553382;-14,8807992039418;26,9351124805302;-57,1698248856663;0,0765411991651032;12,0018078402949;1;-38,4057520711321;0,323120813855576;4;-0,666958232699701;-16,3730863701554;-151,5973862929;25,2088385645846;11,4273495196378;13,2378297883936;-5,0247755700536;-54,5774228892645;-1,55313190277835;74,6309170531252;-131,999176733087;-5,16643904385236;6,06384382668104;-2,27953727349899;-2,73498334865299;-1,11428282615489;16,7297765690015;-1,36432184717119;5,80637286945137;3,17124564446808;-14,6948675568699;36,5498954012762;-0,601303648803344;186,903238003123;-4,70453391933139;7,96061943387514;-7,54260610100751;5,44267837713037;4,22949170717352;-2,529113203916;2,69976372350712;3,6630301427644;1;-11,2412071385288;9,11681579757342;28,171505152904;-3,47041310316338;-1,25483774834837;7,02870060863038;7,26957605615062;83,0205244110221;-21,6346208442402;7;17,4880764283316;1;39,2239746171562;-15,7259964349319;-24,453438223415;64,046196866355;-0,625918095935139;3,34522038365396;-5,90384454908932;-28,5383994236706;-105,908189398028;-0,629717516348067;-13,9340151100677;1
2;5,64069376550932;62,2557653974725;-43,163502581521;-2,01821869827366;1,56725147915609;-85,0526034068039;-73,171637429895;-4,45726368331347;-15,5588921048314;25,1815715414727;-12,6629753096006;-0,319778174935442;9,55616179510337;0;-24,0554177485505;1,60796054857145;3;-1,28254610164593;-10,5563771693342;-78,6688809450174;-28,7540488759963;15,3681521310146;24,0496112422136;-1,46692589860392;2,17873487899037;-2,25885389678881;-18,9990555790655;-36,9301237677058;3,87756989194775;-6,63032149213335;11,633555262664;-24,8268888703725;9,06945370265606;26,870340505656;-2,36229480778422;-9,77960005654308;1,18160007652309;11,4089379394955;17,5357814747169;-0,190677467510396;24,7214554725692;2,6673808613018;1,4404472352888;24,9561367870015;8,06619025444027;2,93540135575292;-1,47237346754914;-0,259704936386356;-10,9046964302107;0;10,2501443494487;-19,741441338242;-0,488484287013656;-1,52207186414004;-22,0053827543859;2,2846102665169;1,78995801222774;-99,216976344743;-10,6697412131608;8;3,12466052303177;0;22,5675290597219;33,682190588261;4,04000236703417;42,1515430839966;3,18863059461901;-9,74257385172212;-34,3474509858189;18,1113334045172;93,1481433003967;0,713961801704491;0,648762986529903;2
2;-14,7060947349603;6,07588729385776;-64,2296029465968;-0,806478396306152;-37,0007829539679;-0,938725344626529;-2,63131304464251;-1,31074833838735;15,0555539155874;5,71491225862162;19,0857665105741;-0,265205596893389;20,1827917308279;0;13,4131108200483;0,200456247958979;4;-0,10709580832003;13,6883422739323;-67,7739126928934;0,108079536142005;-8,3983249993408;-28,3395604086703;-5,25944063787913;32,0650157193446;9,83594332332225;-7,20372793404711;64,6009104727273;3,01007867579592;4,0143103907622;-8,28416559186643;32,6360590951531;10,8176100175152;-21,9948796674086;3,5016958836316;4,19202566370107;-3,73366140498403;2,91071153182524;-5,52193455062025;0,39592462058892;-6,07860033464551;38,2248827708311;2,8690293000774;2,95031030139511;1,9691577668309;24,5654925383029;-2,36426968293746;0,120133603712044;3,74867724317999;0;-2,96144802203256;14,5761402905348;17,8271940519131;1,26754234824006;1,70860265244348;-1,79662282670659;-2,00405018324459;51,5399072345844;-18,6086187323986;6;25,1376249458113;1;-15,1713661732481;44,1138768062399;0,985778418055985;19,0708777733065;-0,318966354377851;8,04724266445202;7,08300674361346;-12,1607580356447;77,0563319596848;-0,0443634615950793;3,05509200950068;2
2;10,4020660679846;-5,63080905554591;62,6138957762151;0,675573945758174;-2,65661895123552;82,7992415895157;69,9783091384142;-2,43957653858468;10,4266889316026;-5,78678031164601;18,127766865141;-0,0828002246553508;0,243002283770954;0;7,56491354769668;-0,130502192304924;3;-0,197200079179233;-5,42631354422362;-100,266202232965;9,41335968815788;-6,16701123726503;5,59027131610478;-0,729805683108548;29,807640761886;10,1306055776458;1,9872529761205;-11,4015010704322;2,2534093639754;2,15157061602391;-11,6460015777791;-16,1308248919679;-2,22897322986593;-13,1938767675029;2,44915253804629;-2,11174333507611;8,32212140990637;0,892410854402038;-31,52496904554;0,0095627783347262;11,6126202517679;15,3845982368898;3,49769529210233;-43,3696393128418;17,7383022205464;-12,7801422519477;3,53570597885779;2,10892457834867;7,2960373936588;1;-2,11226591646067;15,8841141123816;-16,3005267588206;6,17952432570022;-3,37347426568431;1,93696891154902;-7,61946778639358;-31,7821968191789;-2,06581794261915;8;-26,9981752521809;1;-7,61139531146698;23,5846690917642;2,44117494571462;19,8941923457142;1,32469781725438;-7,75687785543468;-19,8576742378812;46,883512089692;113,179521167583;-1,22609934662008;-10,0719278099664;1
